GPU,Backend,Buffering,Iters,Items,Time
MI300,cxi-fine,sb,100000,65536,3.99055
MI300,cxi-fine,db,100000,65536,3.96759
MI300,mpi,sb,100000,65536,6.51478
MI300,mpi,db,100000,65536,6.83437
MI300,cxi-coarse,sb,100000,131072,6.28707
MI300,cxi-coarse,db,100000,131072,6.28928
MI300,cxi-fine,sb,100000,131072,6.23497
MI300,cxi-fine,db,100000,131072,6.31279
MI300,mpi,sb,100000,131072,8.89843
MI300,mpi,db,100000,131072,8.96332
MI300,cxi-coarse,sb,100000,262144,10.8116
MI300,cxi-coarse,db,100000,262144,10.8495
MI300,cxi-fine,sb,100000,262144,10.8347
MI300,cxi-fine,db,100000,262144,10.881
MI300,mpi,sb,100000,262144,14.0038
MI300,mpi,db,100000,262144,14.0184
MI300,cxi-coarse,sb,100000,524288,19.9433
MI300,cxi-coarse,db,100000,524288,19.9538
MI300,cxi-fine,sb,100000,524288,19.9582
MI300,cxi-fine,db,100000,524288,19.9609
MI300,mpi,sb,100000,524288,23.1851
MI300,mpi,db,100000,524288,23.5707
MI300,cxi-coarse,sb,10000,1048576,3.86734
MI300,cxi-coarse,db,10000,1048576,3.8665
MI300,cxi-fine,sb,10000,1048576,3.86501
MI300,cxi-fine,db,10000,1048576,3.86995
MI300,mpi,sb,10000,1048576,4.09159
MI300,mpi,db,10000,1048576,4.15464
MI300,cxi-coarse,sb,10000,2097152,7.60526
MI300,cxi-coarse,db,10000,2097152,7.6058
MI300,cxi-fine,sb,10000,2097152,7.6043
MI300,cxi-fine,db,10000,2097152,7.6038
MI300,mpi,sb,10000,2097152,7.59474
MI300,mpi,db,10000,2097152,7.59074
MI300,cxi-coarse,sb,10000,4194304,15.0681
MI300,cxi-coarse,db,10000,4194304,14.6286
MI300,cxi-fine,sb,10000,4194304,15.0745
MI300,cxi-fine,db,10000,4194304,14.6259
MI300,mpi,sb,10000,4194304,14.7551
MI300,mpi,db,10000,4194304,14.7924
MI300,cxi-coarse,sb,10000,8388608,29.0257
MI300,cxi-coarse,db,10000,8388608,29.0584
MI300,cxi-fine,sb,10000,8388608,29.656
MI300,cxi-fine,db,10000,8388608,29.8092
MI300,mpi,sb,10000,8388608,29.1646
MI300,mpi,db,10000,8388608,29.1739
MI300,cxi-coarse,sb,1000,16777216,5.90807
MI300,cxi-coarse,db,1000,16777216,5.90282
MI300,cxi-fine,sb,1000,16777216,5.89379
MI300,cxi-fine,db,1000,16777216,6.44618
MI300,mpi,sb,1000,16777216,5.79624
MI300,mpi,db,1000,16777216,5.79982
MI300,cxi-coarse,sb,1000,33554432,13.7877
MI300,cxi-coarse,db,1000,33554432,13.6082
MI300,cxi-fine,sb,1000,33554432,13.6108
MI300,cxi-fine,db,1000,33554432,13.5983
MI300,mpi,sb,1000,33554432,11.566
MI300,mpi,db,1000,33554432,11.5618
MI300,cxi-coarse,sb,1000,67108864,27.1925
MI300,cxi-coarse,db,1000,67108864,27.1702
MI300,cxi-fine,sb,1000,67108864,27.5387
MI300,cxi-fine,db,1000,67108864,27.4879
MI300,mpi,sb,1000,67108864,23.1932
MI300,mpi,db,1000,67108864,23.184
MI300,cxi-coarse,sb,1000,134217728,54.4031
MI300,cxi-coarse,db,1000,134217728,54.2758
MI300,cxi-fine,sb,1000,134217728,48.2833
MI300,cxi-fine,db,1000,134217728,48.2876
MI300,mpi,sb,1000,134217728,46.2011
MI300,mpi,db,1000,134217728,46.2417
MI300,cxi-coarse,sb,1000,268435456,92.1936
MI300,cxi-coarse,db,1000,268435456,92.1887
MI300,cxi-fine,sb,1000,268435456,92.1888
MI300,cxi-fine,db,1000,268435456,92.1918
MI300,mpi,sb,1000,268435456,92.0133
MI300,mpi,db,1000,268435456,92.1747
MI300,cxi-coarse,sb,100000,8,1.99253
MI300,cxi-coarse,db,100000,8,1.818
MI300,cxi-fine,sb,100000,8,2.02112
MI300,cxi-fine,db,100000,8,1.81099
MI300,mpi,sb,100000,8,3.58262
MI300,mpi,db,100000,8,3.49996
MI300,cxi-coarse,sb,100000,16,2.03675
MI300,cxi-coarse,db,100000,16,1.82918
MI300,cxi-fine,sb,100000,16,2.08151
MI300,cxi-fine,db,100000,16,1.84393
MI300,mpi,sb,100000,16,4.06493
MI300,mpi,db,100000,16,4.28721
MI300,cxi-coarse,sb,100000,32,2.23281
MI300,cxi-coarse,db,100000,32,1.89068
MI300,cxi-fine,sb,100000,32,2.22814
MI300,cxi-fine,db,100000,32,1.8859
MI300,mpi,sb,100000,32,4.44943
MI300,mpi,db,100000,32,4.48326
MI300,cxi-coarse,sb,100000,64,2.23388
MI300,cxi-coarse,db,100000,64,1.93922
MI300,cxi-fine,sb,100000,64,2.32558
MI300,cxi-fine,db,100000,64,1.97258
MI300,mpi,sb,100000,64,4.99466
MI300,mpi,db,100000,64,4.96576
MI300,cxi-coarse,sb,100000,128,2.28755
MI300,cxi-coarse,db,100000,128,3.55049
MI300,cxi-fine,sb,100000,128,2.38999
MI300,cxi-fine,db,100000,128,3.2065
MI300,mpi,sb,100000,128,4.62971
MI300,mpi,db,100000,128,4.57368
MI300,cxi-coarse,sb,100000,256,2.36947
MI300,cxi-coarse,db,100000,256,1.9857
MI300,cxi-fine,sb,100000,256,2.31701
MI300,cxi-fine,db,100000,256,1.99337
MI300,mpi,sb,100000,256,4.98338
MI300,mpi,db,100000,256,4.92906
MI300,cxi-coarse,sb,100000,512,2.3846
MI300,cxi-coarse,db,100000,512,1.9857
MI300,cxi-fine,sb,100000,512,2.38823
MI300,cxi-fine,db,100000,512,1.93881
MI300,mpi,sb,100000,512,4.19093
MI300,mpi,db,100000,512,3.76187
MI300,cxi-coarse,sb,100000,1024,2.08603
MI300,cxi-coarse,db,100000,1024,1.91559
MI300,cxi-fine,sb,100000,1024,2.06669
MI300,cxi-fine,db,100000,1024,1.91325
MI300,mpi,sb,100000,1024,3.99311
MI300,mpi,db,100000,1024,4.12935
MI300,cxi-coarse,sb,100000,2048,2.16985
MI300,cxi-coarse,db,100000,2048,2.45218
MI300,cxi-fine,sb,100000,2048,2.25206
MI300,cxi-fine,db,100000,2048,2.0935
MI300,mpi,sb,100000,2048,4.39788
MI300,mpi,db,100000,2048,4.35778
MI300,cxi-coarse,sb,100000,4096,2.34511
MI300,cxi-coarse,db,100000,4096,2.23467
MI300,cxi-fine,sb,100000,4096,3.70769
MI300,cxi-fine,db,100000,4096,2.26745
MI300,mpi,sb,100000,4096,4.84499
MI300,mpi,db,100000,4096,4.78672
MI300,cxi-coarse,sb,100000,8192,5.24224
MI300,cxi-coarse,db,100000,8192,3.447
MI300,cxi-fine,sb,100000,8192,2.70696
MI300,cxi-fine,db,100000,8192,3.48243
MI300,mpi,sb,100000,8192,6.48534
MI300,mpi,db,100000,8192,6.1265
MI300,cxi-coarse,sb,100000,16384,3.02541
MI300,cxi-coarse,db,100000,16384,3.20194
MI300,cxi-fine,sb,100000,16384,5.29405
MI300,cxi-fine,db,100000,16384,3.50634
MI300,mpi,sb,100000,16384,6.75972
MI300,mpi,db,100000,16384,6.34141
MI300,cxi-coarse,sb,100000,32768,5.27562
MI300,cxi-coarse,db,100000,32768,3.38805
MI300,cxi-fine,sb,100000,32768,4.42132
MI300,cxi-fine,db,100000,32768,3.40268
MI300,mpi,sb,100000,32768,6.95112
MI300,mpi,db,100000,32768,7.03076
MI300,cxi-coarse,sb,100000,65536,4.63892
MI300,cxi-coarse,db,100000,65536,4.42407
MI300,cxi-fine,sb,100000,65536,4.58891
MI300,cxi-fine,db,100000,65536,4.40766
MI300,mpi,sb,100000,65536,7.18913
MI300,mpi,db,100000,65536,7.11293
MI300,cxi-coarse,sb,100000,131072,6.73156
MI300,cxi-coarse,db,100000,131072,6.59606
MI300,cxi-fine,sb,100000,131072,6.71855
MI300,cxi-fine,db,100000,131072,6.58808
MI300,mpi,sb,100000,131072,9.6465
MI300,mpi,db,100000,131072,9.55102
MI300,cxi-coarse,sb,100000,262144,11.2477
MI300,cxi-coarse,db,100000,262144,11.1707
MI300,cxi-fine,sb,100000,262144,11.2991
MI300,cxi-fine,db,100000,262144,11.1797
MI300,mpi,sb,100000,262144,14.4775
MI300,mpi,db,100000,262144,14.5674
MI300,cxi-coarse,sb,100000,524288,20.1623
MI300,cxi-coarse,db,100000,524288,20.2077
MI300,cxi-fine,sb,100000,524288,20.1804
MI300,cxi-fine,db,100000,524288,20.2116
MI300,mpi,sb,100000,524288,23.8772
MI300,mpi,db,100000,524288,24.3382
MI300,cxi-coarse,sb,10000,1048576,3.83908
MI300,cxi-coarse,db,10000,1048576,3.83611
MI300,cxi-fine,sb,10000,1048576,3.83568
MI300,cxi-fine,db,10000,1048576,3.83467
MI300,mpi,sb,10000,1048576,4.15356
MI300,mpi,db,10000,1048576,4.17895
MI300,cxi-coarse,sb,10000,2097152,7.43757
MI300,cxi-coarse,db,10000,2097152,7.46022
MI300,cxi-fine,sb,10000,2097152,7.46743
MI300,cxi-fine,db,10000,2097152,7.46256
MI300,mpi,sb,10000,2097152,7.80859
MI300,mpi,db,10000,2097152,7.81104
MI300,cxi-coarse,sb,10000,4194304,14.7238
MI300,cxi-coarse,db,10000,4194304,18.294
MI300,cxi-fine,sb,10000,4194304,14.6929
MI300,cxi-fine,db,10000,4194304,19.9849
MI300,mpi,sb,10000,4194304,15.0266
MI300,mpi,db,10000,4194304,15.1358
MI300,cxi-coarse,sb,10000,8388608,35.6717
MI300,cxi-coarse,db,10000,8388608,36.05
MI300,cxi-fine,sb,10000,8388608,33.531
MI300,cxi-fine,db,10000,8388608,32.4114
MI300,mpi,sb,10000,8388608,29.4353
MI300,mpi,db,10000,8388608,29.4473
MI300,cxi-coarse,sb,1000,16777216,6.43004
MI300,cxi-coarse,db,1000,16777216,6.43321
MI300,cxi-fine,sb,1000,16777216,6.43406
MI300,cxi-fine,db,1000,16777216,6.44696
MI300,mpi,sb,1000,16777216,5.83248
MI300,mpi,db,1000,16777216,5.83393
MI300,cxi-coarse,sb,1000,33554432,13.7862
MI300,cxi-coarse,db,1000,33554432,13.4714
MI300,cxi-fine,sb,1000,33554432,14.0664
MI300,cxi-fine,db,1000,33554432,14.0177
MI300,mpi,sb,1000,33554432,11.6266
MI300,mpi,db,1000,33554432,11.6162
MI300,cxi-coarse,sb,1000,67108864,28.3516
MI300,cxi-coarse,db,1000,67108864,27.7013
MI300,cxi-fine,sb,1000,67108864,28.3675
MI300,cxi-fine,db,1000,67108864,30.0433
MI300,mpi,sb,1000,67108864,23.3351
MI300,mpi,db,1000,67108864,23.4554
MI300,cxi-coarse,sb,1000,134217728,64.8365
MI300,cxi-coarse,db,1000,134217728,64.1456
MI300,cxi-fine,sb,1000,134217728,64.1419
MI300,cxi-fine,db,1000,134217728,64.0699
MI300,mpi,sb,1000,134217728,46.6137
MI300,mpi,db,1000,134217728,46.8277
MI300,cxi-coarse,sb,1000,268435456,124.234
MI300,cxi-coarse,db,1000,268435456,115.307
MI300,cxi-fine,sb,1000,268435456,119.93
MI300,cxi-fine,db,1000,268435456,127.513
MI300,mpi,sb,1000,268435456,93.3379
MI300,mpi,db,1000,268435456,93.3198
MI300,cxi-coarse,sb,100000,8,2.02272
MI300,cxi-coarse,db,100000,8,1.61486
MI300,cxi-fine,sb,100000,8,1.93277
MI300,cxi-fine,db,100000,8,1.59116
MI300,mpi,sb,100000,8,3.46544
MI300,mpi,db,100000,8,3.46043
MI300,cxi-coarse,sb,100000,16,1.99897
MI300,cxi-coarse,db,100000,16,1.57576
MI300,cxi-fine,sb,100000,16,2.04875
MI300,cxi-fine,db,100000,16,1.64515
MI300,mpi,sb,100000,16,3.98094
MI300,mpi,db,100000,16,3.94008
MI300,cxi-coarse,sb,100000,32,2.16864
MI300,cxi-coarse,db,100000,32,2.56499
MI300,cxi-fine,sb,100000,32,2.23656
MI300,cxi-fine,db,100000,32,1.70624
MI300,mpi,sb,100000,32,4.30725
MI300,mpi,db,100000,32,4.30976
MI300,cxi-coarse,sb,100000,64,2.23909
MI300,cxi-coarse,db,100000,64,1.72887
MI300,cxi-fine,sb,100000,64,2.36053
MI300,cxi-fine,db,100000,64,1.74648
MI300,mpi,sb,100000,64,4.01539
MI300,mpi,db,100000,64,4.34978
MI300,cxi-coarse,sb,100000,128,2.252
MI300,cxi-coarse,db,100000,128,3.40282
MI300,cxi-fine,sb,100000,128,4.93736
MI300,cxi-fine,db,100000,128,1.77725
MI300,mpi,sb,100000,128,4.43058
MI300,mpi,db,100000,128,4.32211
MI300,cxi-coarse,sb,100000,256,2.26751
MI300,cxi-coarse,db,100000,256,1.77113
MI300,cxi-fine,sb,100000,256,2.34188
MI300,cxi-fine,db,100000,256,1.69221
MI300,mpi,sb,100000,256,4.01703
MI300,mpi,db,100000,256,3.5289
MI300,cxi-coarse,sb,100000,512,2.3526
MI300,cxi-coarse,db,100000,512,1.75263
MI300,cxi-fine,sb,100000,512,2.36731
MI300,cxi-fine,db,100000,512,1.75153
MI300,mpi,sb,100000,512,4.02922
MI300,mpi,db,100000,512,3.56084
MI300,cxi-coarse,sb,100000,1024,2.09276
MI300,cxi-coarse,db,100000,1024,1.76201
MI300,cxi-fine,sb,100000,1024,2.00607
MI300,cxi-fine,db,100000,1024,1.75765
MI300,mpi,sb,100000,1024,3.66864
MI300,mpi,db,100000,1024,3.9857
MI300,cxi-coarse,sb,100000,2048,2.91451
MI300,cxi-coarse,db,100000,2048,1.87407
MI300,cxi-fine,sb,100000,2048,1.90284
MI300,cxi-fine,db,100000,2048,1.88385
MI300,mpi,sb,100000,2048,4.46477
MI300,mpi,db,100000,2048,4.43806
MI300,cxi-coarse,sb,100000,4096,2.14098
MI300,cxi-coarse,db,100000,4096,3.37291
MI300,cxi-fine,sb,100000,4096,2.25962
MI300,cxi-fine,db,100000,4096,2.01196
MI300,mpi,sb,100000,4096,4.47111
MI300,mpi,db,100000,4096,4.48881
MI300,cxi-coarse,sb,100000,8192,2.3181
MI300,cxi-coarse,db,100000,8192,2.21073
MI300,cxi-fine,sb,100000,8192,2.23035
MI300,cxi-fine,db,100000,8192,2.20429
MI300,mpi,sb,100000,8192,5.36056
MI300,mpi,db,100000,8192,5.67939
MI300,cxi-coarse,sb,100000,16384,2.4399
MI300,cxi-coarse,db,100000,16384,3.58731
MI300,cxi-fine,sb,100000,16384,2.45008
MI300,cxi-fine,db,100000,16384,2.37021
MI300,mpi,sb,100000,16384,5.61548
MI300,mpi,db,100000,16384,5.13373
MI300,cxi-coarse,sb,100000,32768,5.30785
MI300,cxi-coarse,db,100000,32768,2.88609
MI300,cxi-fine,sb,100000,32768,2.9303
MI300,cxi-fine,db,100000,32768,2.91557
MI300,mpi,sb,100000,32768,6.35326
MI300,mpi,db,100000,32768,6.34646
MI300,cxi-coarse,sb,100000,65536,4.0915
MI300,cxi-coarse,db,100000,65536,4.11365
MI300,cxi-fine,sb,100000,65536,5.24138
MI300,cxi-fine,db,100000,65536,4.01121
MI300,mpi,sb,100000,65536,6.96013
MI300,mpi,db,100000,65536,6.64824
MI300,cxi-coarse,sb,100000,131072,6.27788
MI300,cxi-coarse,db,100000,131072,6.25459
MI300,cxi-fine,sb,100000,131072,6.3435
MI300,cxi-fine,db,100000,131072,6.2954
MI300,mpi,sb,100000,131072,8.83886
MI300,mpi,db,100000,131072,8.91338
MI300,cxi-coarse,sb,100000,262144,10.7382
MI300,cxi-coarse,db,100000,262144,10.8019
MI300,cxi-fine,sb,100000,262144,10.7994
MI300,cxi-fine,db,100000,262144,10.8367
MI300,mpi,sb,100000,262144,13.8622
MI300,mpi,db,100000,262144,13.9076
MI300,cxi-coarse,sb,100000,524288,19.9198
MI300,cxi-coarse,db,100000,524288,19.9181
MI300,cxi-fine,sb,100000,524288,19.9507
MI300,cxi-fine,db,100000,524288,19.9055
MI300,mpi,sb,100000,524288,23.2752
MI300,mpi,db,100000,524288,23.1268
MI300,cxi-coarse,sb,10000,1048576,3.86065
MI300,cxi-coarse,db,10000,1048576,3.86379
MI300,cxi-fine,sb,10000,1048576,3.85609
MI300,cxi-fine,db,10000,1048576,3.85232
MI300,mpi,sb,10000,1048576,4.07823
MI300,mpi,db,10000,1048576,4.07954
MI300,cxi-coarse,sb,10000,2097152,7.59457
MI300,cxi-coarse,db,10000,2097152,7.58253
MI300,cxi-fine,sb,10000,2097152,7.56528
MI300,cxi-fine,db,10000,2097152,7.58947
MI300,mpi,sb,10000,2097152,7.6225
MI300,mpi,db,10000,2097152,7.62504
MI300,cxi-coarse,sb,10000,4194304,15.0411
MI300,cxi-coarse,db,10000,4194304,16.0084
MI300,cxi-fine,sb,10000,4194304,15.0335
MI300,cxi-fine,db,10000,4194304,16.1592
MI300,mpi,sb,10000,4194304,14.7913
MI300,mpi,db,10000,4194304,14.8927
MI300,cxi-coarse,sb,10000,8388608,29.3139
MI300,cxi-coarse,db,10000,8388608,31.6281
MI300,cxi-fine,sb,10000,8388608,31.6094
MI300,cxi-fine,db,10000,8388608,29.9907
MI300,mpi,sb,10000,8388608,29.1518
MI300,mpi,db,10000,8388608,29.2152
MI300,cxi-coarse,sb,1000,16777216,6.1113
MI300,cxi-coarse,db,1000,16777216,6.10802
MI300,cxi-fine,sb,1000,16777216,6.0563
MI300,cxi-fine,db,1000,16777216,6.10627
MI300,mpi,sb,1000,16777216,5.79127
MI300,mpi,db,1000,16777216,5.78433
MI300,cxi-coarse,sb,1000,33554432,12.0092
MI300,cxi-coarse,db,1000,33554432,12.5228
MI300,cxi-fine,sb,1000,33554432,12.4952
MI300,cxi-fine,db,1000,33554432,12.5455
MI300,mpi,sb,1000,33554432,11.543
MI300,mpi,db,1000,33554432,11.546
MI300,cxi-coarse,sb,1000,67108864,25.3972
MI300,cxi-coarse,db,1000,67108864,25.4251
MI300,cxi-fine,sb,1000,67108864,25.6181
MI300,cxi-fine,db,1000,67108864,25.624
MI300,mpi,sb,1000,67108864,23.1562
MI300,mpi,db,1000,67108864,23.1904
MI300,cxi-coarse,sb,1000,134217728,48.7868
MI300,cxi-coarse,db,1000,134217728,54.1556
MI300,cxi-fine,sb,1000,134217728,49.0399
MI300,cxi-fine,db,1000,134217728,48.8817
MI300,mpi,sb,1000,134217728,46.2229
MI300,mpi,db,1000,134217728,46.3051
MI300,cxi-coarse,sb,1000,268435456,96.0791
MI300,cxi-coarse,db,1000,268435456,96.4004
MI300,cxi-fine,sb,1000,268435456,96.5946
MI300,cxi-fine,db,1000,268435456,92.1686
MI300,mpi,sb,1000,268435456,92.2949
MI300,mpi,db,1000,268435456,92.5566
MI300,cxi-coarse,sb,100000,8,1.92207
MI300,cxi-coarse,db,100000,8,1.61316
MI300,cxi-fine,sb,100000,8,2.02294
MI300,cxi-fine,db,100000,8,1.58812
MI300,mpi,sb,100000,8,3.40136
MI300,mpi,db,100000,8,3.41543
MI300,cxi-coarse,sb,100000,16,2.04124
MI300,cxi-coarse,db,100000,16,1.60351
MI300,cxi-fine,sb,100000,16,1.78021
MI300,cxi-fine,db,100000,16,1.61205
MI300,mpi,sb,100000,16,3.86233
MI300,mpi,db,100000,16,3.95854
MI300,cxi-coarse,sb,100000,32,1.93549
MI300,cxi-coarse,db,100000,32,1.72197
MI300,cxi-fine,sb,100000,32,2.2998
MI300,cxi-fine,db,100000,32,1.69324
MI300,mpi,sb,100000,32,4.19319
MI300,mpi,db,100000,32,4.19797
MI300,cxi-coarse,sb,100000,64,2.20822
MI300,cxi-coarse,db,100000,64,1.74132
MI300,cxi-fine,sb,100000,64,2.35045
MI300,cxi-fine,db,100000,64,3.29416
MI300,mpi,sb,100000,64,4.48298
MI300,mpi,db,100000,64,3.94379
MI300,cxi-coarse,sb,100000,128,2.3298
MI300,cxi-coarse,db,100000,128,1.74476
MI300,cxi-fine,sb,100000,128,2.38578
MI300,cxi-fine,db,100000,128,3.23096
MI300,mpi,sb,100000,128,4.30143
MI300,mpi,db,100000,128,4.32301
MI300,cxi-coarse,sb,100000,256,2.39454
MI300,cxi-coarse,db,100000,256,1.81711
MI300,cxi-fine,sb,100000,256,2.31205
MI300,cxi-fine,db,100000,256,1.82667
MI300,mpi,sb,100000,256,4.34427
MI300,mpi,db,100000,256,4.42059
MI300,cxi-coarse,sb,100000,512,2.3627
MI300,cxi-coarse,db,100000,512,1.85641
MI300,cxi-fine,sb,100000,512,4.57161
MI300,cxi-fine,db,100000,512,1.83176
MI300,mpi,sb,100000,512,4.47409
MI300,mpi,db,100000,512,3.51136
MI300,cxi-coarse,sb,100000,1024,1.72027
MI300,cxi-coarse,db,100000,1024,1.7293
MI300,cxi-fine,sb,100000,1024,1.95461
MI300,cxi-fine,db,100000,1024,1.72885
MI300,mpi,sb,100000,1024,3.53007
MI300,mpi,db,100000,1024,3.53402
MI300,cxi-coarse,sb,100000,2048,2.0283
MI300,cxi-coarse,db,100000,2048,1.78926
MI300,cxi-fine,sb,100000,2048,2.04747
MI300,cxi-fine,db,100000,2048,1.82924
MI300,mpi,sb,100000,2048,4.16301
MI300,mpi,db,100000,2048,4.12799
MI300,cxi-coarse,sb,100000,4096,2.10658
MI300,cxi-coarse,db,100000,4096,1.95245
MI300,cxi-fine,sb,100000,4096,3.12402
MI300,cxi-fine,db,100000,4096,1.96278
MI300,mpi,sb,100000,4096,4.03459
MI300,mpi,db,100000,4096,4.44385
MI300,cxi-coarse,sb,100000,8192,2.183
MI300,cxi-coarse,db,100000,8192,2.11086
MI300,cxi-fine,sb,100000,8192,2.33539
MI300,cxi-fine,db,100000,8192,2.17423
MI300,mpi,sb,100000,8192,5.17991
MI300,mpi,db,100000,8192,5.27346
MI300,cxi-coarse,sb,100000,16384,2.4409
MI300,cxi-coarse,db,100000,16384,2.45337
MI300,cxi-fine,sb,100000,16384,2.43587
MI300,cxi-fine,db,100000,16384,2.43049
MI300,mpi,sb,100000,16384,5.69239
MI300,mpi,db,100000,16384,5.56108
MI300,cxi-coarse,sb,100000,32768,3.00079
MI300,cxi-coarse,db,100000,32768,2.98515
MI300,cxi-fine,sb,100000,32768,5.21462
MI300,cxi-fine,db,100000,32768,3.00714
MI300,mpi,sb,100000,32768,6.04137
MI300,mpi,db,100000,32768,6.37076
MI300,cxi-coarse,sb,100000,65536,4.96712
MI300,cxi-coarse,db,100000,65536,4.13522
MI300,cxi-fine,sb,100000,65536,4.14402
MI300,cxi-fine,db,100000,65536,3.98986
MI300,mpi,sb,100000,65536,7.26398
MI300,mpi,db,100000,65536,6.39182
MI300,cxi-coarse,sb,100000,131072,6.20199
MI300,cxi-coarse,db,100000,131072,6.22311
MI300,cxi-fine,sb,100000,131072,6.20206
MI300,cxi-fine,db,100000,131072,6.20984
MI300,mpi,sb,100000,131072,8.48367
MI300,mpi,db,100000,131072,8.51386
MI300,cxi-coarse,sb,100000,262144,10.7853
MI300,cxi-coarse,db,100000,262144,10.7954
MI300,cxi-fine,sb,100000,262144,10.7817
MI300,cxi-fine,db,100000,262144,10.7875
MI300,mpi,sb,100000,262144,13.6655
MI300,mpi,db,100000,262144,13.6394
MI300,cxi-coarse,sb,100000,524288,19.8633
MI300,cxi-coarse,db,100000,524288,19.8499
MI300,cxi-fine,sb,100000,524288,19.9619
MI300,cxi-fine,db,100000,524288,19.886
MI300,mpi,sb,100000,524288,23.1871
MI300,mpi,db,100000,524288,23.1057
MI300,cxi-coarse,sb,10000,1048576,3.86049
MI300,cxi-coarse,db,10000,1048576,3.85782
MI300,cxi-fine,sb,10000,1048576,3.86024
MI300,cxi-fine,db,10000,1048576,3.86195
MI300,mpi,sb,10000,1048576,4.10494
MI300,mpi,db,10000,1048576,4.10364
MI300,cxi-coarse,sb,10000,2097152,7.55246
MI300,cxi-coarse,db,10000,2097152,7.56039
MI300,cxi-fine,sb,10000,2097152,7.59807
MI300,cxi-fine,db,10000,2097152,7.51989
MI300,mpi,sb,10000,2097152,7.64467
MI300,mpi,db,10000,2097152,7.6489
MI300,cxi-coarse,sb,10000,4194304,14.9326
MI300,cxi-coarse,db,10000,4194304,14.6215
MI300,cxi-fine,sb,10000,4194304,15.0465
MI300,cxi-fine,db,10000,4194304,14.6195
MI300,mpi,sb,10000,4194304,14.8223
MI300,mpi,db,10000,4194304,14.8612
MI300,cxi-coarse,sb,10000,8388608,29.2734
MI300,cxi-coarse,db,10000,8388608,30.085
MI300,cxi-fine,sb,10000,8388608,29.0178
MI300,cxi-fine,db,10000,8388608,30.308
MI300,mpi,sb,10000,8388608,29.1153
MI300,mpi,db,10000,8388608,29.1314
MI300,cxi-coarse,sb,1000,16777216,5.78794
MI300,cxi-coarse,db,1000,16777216,5.7933
MI300,cxi-fine,sb,1000,16777216,5.78523
MI300,cxi-fine,db,1000,16777216,5.78871
MI300,mpi,sb,1000,16777216,5.7819
MI300,mpi,db,1000,16777216,5.78377
MI300,cxi-coarse,sb,1000,33554432,11.7747
MI300,cxi-coarse,db,1000,33554432,11.5603
MI300,cxi-fine,sb,1000,33554432,11.6181
MI300,cxi-fine,db,1000,33554432,11.8061
MI300,mpi,sb,1000,33554432,11.5449
MI300,mpi,db,1000,33554432,11.5276
MI300,cxi-coarse,sb,1000,67108864,25.4549
MI300,cxi-coarse,db,1000,67108864,25.6339
MI300,cxi-fine,sb,1000,67108864,25.2868
MI300,cxi-fine,db,1000,67108864,26.1839
MI300,mpi,sb,1000,67108864,23.1405
MI300,mpi,db,1000,67108864,23.2519
MI300,cxi-coarse,sb,1000,134217728,48.6481
MI300,cxi-coarse,db,1000,134217728,54.8499
MI300,cxi-fine,sb,1000,134217728,54.971
MI300,cxi-fine,db,1000,134217728,53.6857
MI300,mpi,sb,1000,134217728,46.2926
MI300,mpi,db,1000,134217728,46.3694
MI300,cxi-coarse,sb,1000,268435456,97.0521
MI300,cxi-coarse,db,1000,268435456,97.3743
MI300,cxi-fine,sb,1000,268435456,97.2937
MI300,cxi-fine,db,1000,268435456,97.9219
MI300,mpi,sb,1000,268435456,92.0115
MI300,mpi,db,1000,268435456,92.5045